jurisdiction_id,authority_id,source_id,capability_type,source_url,platform_family,smallest_observed_unit,valid_from,valid_to,evidence_snapshot_sha256,verification_status,assessment_method,evidence_reference,notes
us:me:municipality:cape-elizabeth,us:authority:me:municipal-clerk:cape-elizabeth-municipal-clerk,legacy:us:me:municipality:cape-elizabeth:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:cape-elizabeth:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:yarmouth,us:authority:me:municipal-clerk:yarmouth-municipal-clerk,legacy:us:me:municipality:yarmouth:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:yarmouth:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:freeport,us:authority:me:municipal-clerk:freeport-municipal-clerk,legacy:us:me:municipality:freeport:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:freeport:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:cumberland,us:authority:me:municipal-clerk:cumberland-municipal-clerk,legacy:us:me:municipality:cumberland:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:cumberland:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:gray,us:authority:me:municipal-clerk:gray-municipal-clerk,legacy:us:me:municipality:gray:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:gray:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:new-gloucester,us:authority:me:municipal-clerk:new-gloucester-municipal-clerk,legacy:us:me:municipality:new-gloucester:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:new-gloucester:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:bath,us:authority:me:municipal-clerk:bath-municipal-clerk,legacy:us:me:municipality:bath:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:bath:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:topsham,us:authority:me:municipal-clerk:topsham-municipal-clerk,legacy:us:me:municipality:topsham:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:topsham:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:lisbon,us:authority:me:municipal-clerk:lisbon-municipal-clerk,legacy:us:me:municipality:lisbon:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:lisbon:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:sabattus,us:authority:me:municipal-clerk:sabattus-municipal-clerk,legacy:us:me:municipality:sabattus:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:sabattus:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:turner,us:authority:me:municipal-clerk:turner-municipal-clerk,legacy:us:me:municipality:turner:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:turner:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:winthrop,us:authority:me:municipal-clerk:winthrop-municipal-clerk,legacy:us:me:municipality:winthrop:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:winthrop:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:hallowell,us:authority:me:municipal-clerk:hallowell-municipal-clerk,legacy:us:me:municipality:hallowell:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:hallowell:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:gardiner,us:authority:me:municipal-clerk:gardiner-municipal-clerk,legacy:us:me:municipality:gardiner:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:gardiner:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:skowhegan,us:authority:me:municipal-clerk:skowhegan-municipal-clerk,legacy:us:me:municipality:skowhegan:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:skowhegan:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:fairfield,us:authority:me:municipal-clerk:fairfield-municipal-clerk,legacy:us:me:municipality:fairfield:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:fairfield:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:pittsfield,us:authority:me:municipal-clerk:pittsfield-municipal-clerk,legacy:us:me:municipality:pittsfield:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:pittsfield:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:belfast,us:authority:me:municipal-clerk:belfast-municipal-clerk,legacy:us:me:municipality:belfast:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:belfast:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:camden,us:authority:me:municipal-clerk:camden-municipal-clerk,legacy:us:me:municipality:camden:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:camden:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:thomaston,us:authority:me:municipal-clerk:thomaston-municipal-clerk,legacy:us:me:municipality:thomaston:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:thomaston:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:ellsworth,us:authority:me:municipal-clerk:ellsworth-municipal-clerk,legacy:us:me:municipality:ellsworth:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:ellsworth:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:bar-harbor,us:authority:me:municipal-clerk:bar-harbor-municipal-clerk,legacy:us:me:municipality:bar-harbor:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:bar-harbor:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:brewer,us:authority:me:municipal-clerk:brewer-municipal-clerk,legacy:us:me:municipality:brewer:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:brewer:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:old-town,us:authority:me:municipal-clerk:old-town-municipal-clerk,legacy:us:me:municipality:old-town:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:old-town:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:lincoln,us:authority:me:municipal-clerk:lincoln-municipal-clerk,legacy:us:me:municipality:lincoln:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:lincoln:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:millinocket,us:authority:me:municipal-clerk:millinocket-municipal-clerk,legacy:us:me:municipality:millinocket:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:millinocket:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:caribou,us:authority:me:municipal-clerk:caribou-municipal-clerk,legacy:us:me:municipality:caribou:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:caribou:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:houlton,us:authority:me:municipal-clerk:houlton-municipal-clerk,legacy:us:me:municipality:houlton:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:houlton:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:fort-kent,us:authority:me:municipal-clerk:fort-kent-municipal-clerk,legacy:us:me:municipality:fort-kent:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:fort-kent:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:rumford,us:authority:me:municipal-clerk:rumford-municipal-clerk,legacy:us:me:municipality:rumford:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:rumford:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:norway,us:authority:me:municipal-clerk:norway-municipal-clerk,legacy:us:me:municipality:norway:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:norway:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:paris,us:authority:me:municipal-clerk:paris-municipal-clerk,legacy:us:me:municipality:paris:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:paris:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:bethel,us:authority:me:municipal-clerk:bethel-municipal-clerk,legacy:us:me:municipality:bethel:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:bethel:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:eliot,us:authority:me:municipal-clerk:eliot-municipal-clerk,legacy:us:me:municipality:eliot:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:eliot:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:berwick,us:authority:me:municipal-clerk:berwick-municipal-clerk,legacy:us:me:municipality:berwick:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:berwick:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:south-berwick,us:authority:me:municipal-clerk:south-berwick-municipal-clerk,legacy:us:me:municipality:south-berwick:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:south-berwick:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:north-berwick,us:authority:me:municipal-clerk:north-berwick-municipal-clerk,legacy:us:me:municipality:north-berwick:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:north-berwick:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:waterboro,us:authority:me:municipal-clerk:waterboro-municipal-clerk,legacy:us:me:municipality:waterboro:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:waterboro:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:lyman,us:authority:me:municipal-clerk:lyman-municipal-clerk,legacy:us:me:municipality:lyman:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:lyman:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:buxton,us:authority:me:municipal-clerk:buxton-municipal-clerk,legacy:us:me:municipality:buxton:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:buxton:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:hollis,us:authority:me:municipal-clerk:hollis-municipal-clerk,legacy:us:me:municipality:hollis:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:hollis:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:dayton,us:authority:me:municipal-clerk:dayton-municipal-clerk,legacy:us:me:municipality:dayton:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:dayton:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:arundel,us:authority:me:municipal-clerk:arundel-municipal-clerk,legacy:us:me:municipality:arundel:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:arundel:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:standish,us:authority:me:municipal-clerk:standish-municipal-clerk,legacy:us:me:municipality:standish:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:standish:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:raymond,us:authority:me:municipal-clerk:raymond-municipal-clerk,legacy:us:me:municipality:raymond:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:raymond:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:casco,us:authority:me:municipal-clerk:casco-municipal-clerk,legacy:us:me:municipality:casco:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:casco:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:naples,us:authority:me:municipal-clerk:naples-municipal-clerk,legacy:us:me:municipality:naples:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:naples:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:sebago,us:authority:me:municipal-clerk:sebago-municipal-clerk,legacy:us:me:municipality:sebago:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:sebago:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:baldwin,us:authority:me:municipal-clerk:baldwin-municipal-clerk,legacy:us:me:municipality:baldwin:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:baldwin:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:pownal,us:authority:me:municipal-clerk:pownal-municipal-clerk,legacy:us:me:municipality:pownal:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:pownal:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:north-yarmouth,us:authority:me:municipal-clerk:north-yarmouth-municipal-clerk,legacy:us:me:municipality:north-yarmouth:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:north-yarmouth:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:harpswell,us:authority:me:municipal-clerk:harpswell-municipal-clerk,legacy:us:me:municipality:harpswell:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:harpswell:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:mechanic-falls,us:authority:me:municipal-clerk:mechanic-falls-municipal-clerk,legacy:us:me:municipality:mechanic-falls:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:mechanic-falls:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:poland,us:authority:me:municipal-clerk:poland-municipal-clerk,legacy:us:me:municipality:poland:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:poland:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:durham,us:authority:me:municipal-clerk:durham-municipal-clerk,legacy:us:me:municipality:durham:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:durham:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:greene,us:authority:me:municipal-clerk:greene-municipal-clerk,legacy:us:me:municipality:greene:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:greene:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:livermore,us:authority:me:municipal-clerk:livermore-municipal-clerk,legacy:us:me:municipality:livermore:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:livermore:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:livermore-falls,us:authority:me:municipal-clerk:livermore-falls-municipal-clerk,legacy:us:me:municipality:livermore-falls:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:livermore-falls:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:monmouth,us:authority:me:municipal-clerk:monmouth-municipal-clerk,legacy:us:me:municipality:monmouth:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:monmouth:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:manchester,us:authority:me:municipal-clerk:manchester-municipal-clerk,legacy:us:me:municipality:manchester:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:manchester:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:belgrade,us:authority:me:municipal-clerk:belgrade-municipal-clerk,legacy:us:me:municipality:belgrade:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:belgrade:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:oakland,us:authority:me:municipal-clerk:oakland-municipal-clerk,legacy:us:me:municipality:oakland:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:oakland:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:winslow,us:authority:me:municipal-clerk:winslow-municipal-clerk,legacy:us:me:municipality:winslow:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:winslow:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:china,us:authority:me:municipal-clerk:china-municipal-clerk,legacy:us:me:municipality:china:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:china:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:vassalboro,us:authority:me:municipal-clerk:vassalboro-municipal-clerk,legacy:us:me:municipality:vassalboro:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:vassalboro:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:readfield,us:authority:me:municipal-clerk:readfield-municipal-clerk,legacy:us:me:municipality:readfield:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:readfield:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:wayne,us:authority:me:municipal-clerk:wayne-municipal-clerk,legacy:us:me:municipality:wayne:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:wayne:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:chelsea,us:authority:me:municipal-clerk:chelsea-municipal-clerk,legacy:us:me:municipality:chelsea:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:chelsea:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:farmingdale,us:authority:me:municipal-clerk:farmingdale-municipal-clerk,legacy:us:me:municipality:farmingdale:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:farmingdale:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:west-gardiner,us:authority:me:municipal-clerk:west-gardiner-municipal-clerk,legacy:us:me:municipality:west-gardiner:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:west-gardiner:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:randolph,us:authority:me:municipal-clerk:randolph-municipal-clerk,legacy:us:me:municipality:randolph:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:randolph:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:norridgewock,us:authority:me:municipal-clerk:norridgewock-municipal-clerk,legacy:us:me:municipality:norridgewock:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:norridgewock:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:madison,us:authority:me:municipal-clerk:madison-municipal-clerk,legacy:us:me:municipality:madison:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:madison:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:anson,us:authority:me:municipal-clerk:anson-municipal-clerk,legacy:us:me:municipality:anson:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:anson:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:canaan,us:authority:me:municipal-clerk:canaan-municipal-clerk,legacy:us:me:municipality:canaan:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:canaan:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:hartland,us:authority:me:municipal-clerk:hartland-municipal-clerk,legacy:us:me:municipality:hartland:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:hartland:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:palmyra,us:authority:me:municipal-clerk:palmyra-municipal-clerk,legacy:us:me:municipality:palmyra:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:palmyra:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:dexter,us:authority:me:municipal-clerk:dexter-municipal-clerk,legacy:us:me:municipality:dexter:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:dexter:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:dover-foxcroft,us:authority:me:municipal-clerk:dover-foxcroft-municipal-clerk,legacy:us:me:municipality:dover-foxcroft:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:dover-foxcroft:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:greenville,us:authority:me:municipal-clerk:greenville-municipal-clerk,legacy:us:me:municipality:greenville:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:greenville:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:milo,us:authority:me:municipal-clerk:milo-municipal-clerk,legacy:us:me:municipality:milo:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:milo:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:guilford,us:authority:me:municipal-clerk:guilford-municipal-clerk,legacy:us:me:municipality:guilford:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:guilford:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:brownville,us:authority:me:municipal-clerk:brownville-municipal-clerk,legacy:us:me:municipality:brownville:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:brownville:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:east-millinocket,us:authority:me:municipal-clerk:east-millinocket-municipal-clerk,legacy:us:me:municipality:east-millinocket:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:east-millinocket:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:howland,us:authority:me:municipal-clerk:howland-municipal-clerk,legacy:us:me:municipality:howland:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:howland:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:newport,us:authority:me:municipal-clerk:newport-municipal-clerk,legacy:us:me:municipality:newport:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:newport:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:hermon,us:authority:me:municipal-clerk:hermon-municipal-clerk,legacy:us:me:municipality:hermon:final-source,final,,,,,,,migrated_positive,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:hermon:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
