jurisdiction_id,state,jurisdiction_level,canonical_name,external_id_namespace,external_id,id_status,authority_id,coverage_status,final_capable,election_night_capable,final_evidence_url,election_night_evidence_url,final_source_id,election_night_source_id,assessment_method,assessment_status,first_verified_at,last_verified_at,notes
us:me:municipality:gouldsboro,ME,municipality,Gouldsboro,,,provisional_name,us:authority:me:municipal-clerk:gouldsboro-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:great-pond,ME,municipality,Great Pond,,,provisional_name,us:authority:me:municipal-clerk:great-pond-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:hancock,ME,municipality,Hancock,,,provisional_name,us:authority:me:municipal-clerk:hancock-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:lamoine,ME,municipality,Lamoine,,,provisional_name,us:authority:me:municipal-clerk:lamoine-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:mariaville,ME,municipality,Mariaville,,,provisional_name,us:authority:me:municipal-clerk:mariaville-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:orland,ME,municipality,Orland,,,provisional_name,us:authority:me:municipal-clerk:orland-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:otis,ME,municipality,Otis,,,provisional_name,us:authority:me:municipal-clerk:otis-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:penobscot,ME,municipality,Penobscot,,,provisional_name,us:authority:me:municipal-clerk:penobscot-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:sedgwick,ME,municipality,Sedgwick,,,provisional_name,us:authority:me:municipal-clerk:sedgwick-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:sorrento,ME,municipality,Sorrento,,,provisional_name,us:authority:me:municipal-clerk:sorrento-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:surry,ME,municipality,Surry,,,provisional_name,us:authority:me:municipal-clerk:surry-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:swan-s-island,ME,municipality,Swan's Island,,,provisional_name,us:authority:me:municipal-clerk:swan-s-island-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:verona-island,ME,municipality,Verona Island,,,provisional_name,us:authority:me:municipal-clerk:verona-island-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:waltham,ME,municipality,Waltham,,,provisional_name,us:authority:me:municipal-clerk:waltham-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:winter-harbor,ME,municipality,Winter Harbor,,,provisional_name,us:authority:me:municipal-clerk:winter-harbor-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:abbot,ME,municipality,Abbot,,,provisional_name,us:authority:me:municipal-clerk:abbot-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Piscataquis. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:atkinson,ME,municipality,Atkinson,,,provisional_name,us:authority:me:municipal-clerk:atkinson-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Piscataquis. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:beaver-cove,ME,municipality,Beaver Cove,,,provisional_name,us:authority:me:municipal-clerk:beaver-cove-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Piscataquis. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:bowerbank,ME,municipality,Bowerbank,,,provisional_name,us:authority:me:municipal-clerk:bowerbank-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Piscataquis. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:kingsbury-plantation,ME,municipality,Kingsbury Plantation,,,provisional_name,us:authority:me:municipal-clerk:kingsbury-plantation-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Piscataquis. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:lake-view-plantation,ME,municipality,Lake View Plantation,,,provisional_name,us:authority:me:municipal-clerk:lake-view-plantation-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Piscataquis. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:medford,ME,municipality,Medford,,,provisional_name,us:authority:me:municipal-clerk:medford-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Piscataquis. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:monson,ME,municipality,Monson,,,provisional_name,us:authority:me:municipal-clerk:monson-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Piscataquis. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:parkman,ME,municipality,Parkman,,,provisional_name,us:authority:me:municipal-clerk:parkman-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Piscataquis. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:sangerville,ME,municipality,Sangerville,,,provisional_name,us:authority:me:municipal-clerk:sangerville-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Piscataquis. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:sebec,ME,municipality,Sebec,,,provisional_name,us:authority:me:municipal-clerk:sebec-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Piscataquis. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:shirley,ME,municipality,Shirley,,,provisional_name,us:authority:me:municipal-clerk:shirley-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Piscataquis. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:wellington,ME,municipality,Wellington,,,provisional_name,us:authority:me:municipal-clerk:wellington-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Piscataquis. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:alexander,ME,municipality,Alexander,,,provisional_name,us:authority:me:municipal-clerk:alexander-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:baileyville,ME,municipality,Baileyville,,,provisional_name,us:authority:me:municipal-clerk:baileyville-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:baring-plantation,ME,municipality,Baring Plantation,,,provisional_name,us:authority:me:municipal-clerk:baring-plantation-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:beals,ME,municipality,Beals,,,provisional_name,us:authority:me:municipal-clerk:beals-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:beddington,ME,municipality,Beddington,,,provisional_name,us:authority:me:municipal-clerk:beddington-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:addison,ME,municipality,Addison,,,provisional_name,us:authority:me:municipal-clerk:addison-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:calais,ME,municipality,Calais,,,provisional_name,us:authority:me:municipal-clerk:calais-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:cherryfield,ME,municipality,Cherryfield,,,provisional_name,us:authority:me:municipal-clerk:cherryfield-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:columbia,ME,municipality,Columbia,,,provisional_name,us:authority:me:municipal-clerk:columbia-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:columbia-falls,ME,municipality,Columbia Falls,,,provisional_name,us:authority:me:municipal-clerk:columbia-falls-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:cutler,ME,municipality,Cutler,,,provisional_name,us:authority:me:municipal-clerk:cutler-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:danforth,ME,municipality,Danforth,,,provisional_name,us:authority:me:municipal-clerk:danforth-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:dennysville,ME,municipality,Dennysville,,,provisional_name,us:authority:me:municipal-clerk:dennysville-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:east-machias,ME,municipality,East Machias,,,provisional_name,us:authority:me:municipal-clerk:east-machias-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:eastport,ME,municipality,Eastport,,,provisional_name,us:authority:me:municipal-clerk:eastport-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:harrington,ME,municipality,Harrington,,,provisional_name,us:authority:me:municipal-clerk:harrington-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:jonesboro,ME,municipality,Jonesboro,,,provisional_name,us:authority:me:municipal-clerk:jonesboro-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:jonesport,ME,municipality,Jonesport,,,provisional_name,us:authority:me:municipal-clerk:jonesport-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:lubec,ME,municipality,Lubec,,,provisional_name,us:authority:me:municipal-clerk:lubec-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:machias,ME,municipality,Machias,,,provisional_name,us:authority:me:municipal-clerk:machias-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:machiasport,ME,municipality,Machiasport,,,provisional_name,us:authority:me:municipal-clerk:machiasport-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:milbridge,ME,municipality,Milbridge,,,provisional_name,us:authority:me:municipal-clerk:milbridge-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:pembroke,ME,municipality,Pembroke,,,provisional_name,us:authority:me:municipal-clerk:pembroke-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:perry,ME,municipality,Perry,,,provisional_name,us:authority:me:municipal-clerk:perry-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:princeton,ME,municipality,Princeton,,,provisional_name,us:authority:me:municipal-clerk:princeton-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:robbinston,ME,municipality,Robbinston,,,provisional_name,us:authority:me:municipal-clerk:robbinston-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:roque-bluffs,ME,municipality,Roque Bluffs,,,provisional_name,us:authority:me:municipal-clerk:roque-bluffs-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:steuben,ME,municipality,Steuben,,,provisional_name,us:authority:me:municipal-clerk:steuben-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:whiting,ME,municipality,Whiting,,,provisional_name,us:authority:me:municipal-clerk:whiting-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Washington. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:ashland,ME,municipality,Ashland,,,provisional_name,us:authority:me:municipal-clerk:ashland-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:blaine,ME,municipality,Blaine,,,provisional_name,us:authority:me:municipal-clerk:blaine-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:bridgewater,ME,municipality,Bridgewater,,,provisional_name,us:authority:me:municipal-clerk:bridgewater-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:dyer-brook,ME,municipality,Dyer Brook,,,provisional_name,us:authority:me:municipal-clerk:dyer-brook-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:eagle-lake,ME,municipality,Eagle Lake,,,provisional_name,us:authority:me:municipal-clerk:eagle-lake-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:easton,ME,municipality,Easton,,,provisional_name,us:authority:me:municipal-clerk:easton-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:frenchville,ME,municipality,Frenchville,,,provisional_name,us:authority:me:municipal-clerk:frenchville-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:grand-isle,ME,municipality,Grand Isle,,,provisional_name,us:authority:me:municipal-clerk:grand-isle-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:hodgdon,ME,municipality,Hodgdon,,,provisional_name,us:authority:me:municipal-clerk:hodgdon-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:island-falls,ME,municipality,Island Falls,,,provisional_name,us:authority:me:municipal-clerk:island-falls-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:limestone,ME,municipality,Limestone,,,provisional_name,us:authority:me:municipal-clerk:limestone-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:linneus,ME,municipality,Linneus,,,provisional_name,us:authority:me:municipal-clerk:linneus-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:littleton,ME,municipality,Littleton,,,provisional_name,us:authority:me:municipal-clerk:littleton-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:madawaska,ME,municipality,Madawaska,,,provisional_name,us:authority:me:municipal-clerk:madawaska-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:mapleton,ME,municipality,Mapleton,,,provisional_name,us:authority:me:municipal-clerk:mapleton-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:mars-hill,ME,municipality,Mars Hill,,,provisional_name,us:authority:me:municipal-clerk:mars-hill-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:masardis,ME,municipality,Masardis,,,provisional_name,us:authority:me:municipal-clerk:masardis-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:merrill,ME,municipality,Merrill,,,provisional_name,us:authority:me:municipal-clerk:merrill-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:monticello,ME,municipality,Monticello,,,provisional_name,us:authority:me:municipal-clerk:monticello-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:new-sweden,ME,municipality,New Sweden,,,provisional_name,us:authority:me:municipal-clerk:new-sweden-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:oakfield,ME,municipality,Oakfield,,,provisional_name,us:authority:me:municipal-clerk:oakfield-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:orient,ME,municipality,Orient,,,provisional_name,us:authority:me:municipal-clerk:orient-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:perham,ME,municipality,Perham,,,provisional_name,us:authority:me:municipal-clerk:perham-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:sherman,ME,municipality,Sherman,,,provisional_name,us:authority:me:municipal-clerk:sherman-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:smyrna,ME,municipality,Smyrna,,,provisional_name,us:authority:me:municipal-clerk:smyrna-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:stockholm,ME,municipality,Stockholm,,,provisional_name,us:authority:me:municipal-clerk:stockholm-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:van-buren,ME,municipality,Van Buren,,,provisional_name,us:authority:me:municipal-clerk:van-buren-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
us:me:municipality:wade,ME,municipality,Wade,,,provisional_name,us:authority:me:municipal-clerk:wade-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=Aroostook. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Micro-geography expansion; verify authority and smallest published reporting unit.
